y,avg_bias,rmse
6.294022718045312,-1.5712838349260612,1.5712838349260612
6.328182219044273,-1.262623843659129,1.262623843659129
6.372918002297771,-1.4571356032035732,1.4571356032035732
6.381555855901275,-1.5669793233673848,1.5669793233673848
6.414355529776966,-1.5367258278083438,1.5367258278083438
6.464202469768484,-1.7839272339798633,1.7839272339798633
6.492628642307541,-1.3164440143657044,1.3164440143657044
6.501630021296438,-1.2721953587357406,1.2721953587357406
6.636791713711244,-1.4253816818447236,1.4253816818447236
6.643281669063616,-1.5075786042784303,1.5075786042784303
6.645095390383528,-1.4252973524692585,1.4252973524692585
6.65666149859454,-1.3971528726879596,1.3971528726879596
6.6576373402760955,-1.6638609480702393,1.6638609480702393
6.668343886560568,-2.0856251609938457,2.0856251609938457
6.669337451762001,-1.4042344577814103,1.4042344577814103
6.69376433697982,-2.1133340135538066,2.1133340135538066
6.711120925953342,-2.1431767247926237,2.1431767247926237
6.803657204194984,-1.9119924073666492,1.9119924073666492
6.835451411685618,-1.56298851470723,1.56298851470723
6.850919698229586,-2.206460463501739,2.206460463501739
6.85225907501366,-2.398995723862798,2.398995723862798
6.861867924368365,-1.6842660290534994,1.6842660290534994
6.873242966495384,-2.6151180919568797,2.6151180919568797
6.907904327700416,-2.269048601565571,2.269048601565571
6.953474172867509,-2.3049694434808825,2.3049694434808825
6.975610349945949,-1.7570752374438456,1.7570752374438456
7.0180955431620475,-2.2641385882310705,2.2641385882310705
7.019533975910508,-2.2191417655636942,2.2191417655636942
7.028610308887259,-2.4467573337344986,2.4467573337344986
7.033271751594506,-1.8734620357177827,1.8734620357177827
7.0376480915854955,-1.901957845374944,1.901957845374944
7.042762644544269,-2.268436209759525,2.268436209759525
7.058247472359901,-2.686033874623279,2.686033874623279
7.0733302141184895,-1.7585487311977537,1.7585487311977537
7.134375933678871,-2.057990960973111,2.057990960973111
7.157028513071777,-2.734209271691964,2.734209271691964
7.168710982615607,-1.7769829714964844,1.7769829714964844
7.194902629434113,-2.2736766414892426,2.2736766414892426
7.291446727611433,-2.8979312379880184,2.8979312379880184
7.2938877306724965,-2.206526436597014,2.206526436597014
7.3145522498291,-2.235531607978476,2.235531607978476
7.336777635423664,-3.4764899505107802,3.4764899505107802
7.345638812522154,-3.1465448950130446,3.1465448950130446
7.34997237672029,-2.5424619586001795,2.5424619586001795
7.381151287588138,-2.466000814780454,2.466000814780454
7.388883507611374,-3.051286743716031,3.051286743716031
7.406002184331349,-2.8547187766112825,2.8547187766112825
7.453904467827128,-3.376390870120983,3.376390870120983
7.463059297871346,-2.6301734432329247,2.6301734432329247
7.541281913284728,-3.6050476860197804,3.6050476860197804
7.552691242235733,-2.8779639964481865,2.8779639964481865
7.562054464271193,-3.0816290914950755,3.0816290914950755
7.631918815472556,-3.344121948066272,3.344121948066272
7.7050857842883635,-4.038794239801887,4.038794239801887
7.717239679446316,-4.133006743816512,4.133006743816512
7.764001215932099,-3.160790701782124,3.160790701782124
7.78567931443093,-3.512141841295506,3.512141841295506
7.808803233706824,-3.3991696347634246,3.3991696347634246
7.891521405381037,-3.6403730658309152,3.6403730658309152
7.914097068952977,-3.7915792894662053,3.7915792894662053
7.921124683959469,-2.8437333404140768,2.8437333404140768
7.92932288661546,-3.6079566028613215,3.6079566028613215
7.936049084229585,-2.8807002368908448,2.8807002368908448
7.9500115618562095,-4.263294494150087,4.263294494150087
8.031054647259992,-3.170172152332149,3.170172152332149
8.053892685835915,-4.088724358428926,4.088724358428926
8.057328659700062,-4.197385715455719,4.197385715455719
8.062724434033903,-4.170362913998013,4.170362913998013
8.073123216206264,-4.106269657679662,4.106269657679662
8.079991263491847,-3.604947103046934,3.604947103046934
8.114417039002515,-4.789160051420129,4.789160051420129
8.130240842764296,-2.8634289524015437,2.8634289524015437
8.131822006361816,-4.484292928137248,4.484292928137248
8.22163895239755,-3.7394821341053954,3.7394821341053954
8.244477204553814,-5.410546621131104,5.410546621131104
8.244623035371909,-4.330746774450527,4.330746774450527
8.248287666083193,-4.440614954479772,4.440614954479772
8.274913331176023,-3.788748165011345,3.788748165011345
8.299905524551264,-3.1508950710273496,3.1508950710273496
8.309532119496868,-4.5509056599256,4.5509056599256
8.35248734777055,-4.5421656784651,4.5421656784651
8.357672839857784,-4.649659258141027,4.649659258141027
8.363777313300691,-5.692232524395671,5.692232524395671
8.368740689417315,-4.237571137945984,4.237571137945984
8.380406363918347,-3.916830387533109,3.916830387533109
8.396987897112284,-5.1452925462598005,5.1452925462598005
8.440203696344014,-5.195858032271875,5.195858032271875
8.516672335744666,-3.7287895735775662,3.7287895735775662
8.544891104383684,-4.658571668375799,4.658571668375799
8.546990410709856,-5.305219826666091,5.305219826666091
8.58248280237046,-5.758039653966484,5.758039653966484
8.588438956945327,-6.593655916511633,6.593655916511633
8.603663438812951,-5.6945798219358315,5.6945798219358315
8.608966147303608,-3.913029955013543,3.913029955013543
8.672147206447509,-5.690308093009203,5.690308093009203
8.688607753834708,-5.118422369842178,5.118422369842178
8.701759696967805,-6.178008594428475,6.178008594428475
8.76638430925266,-5.315598899751512,5.315598899751512
8.777200265427194,-4.694990072733438,4.694990072733438
8.79728833541467,-5.594508545306307,5.594508545306307
8.821286697579493,-5.761717408620981,5.761717408620981
8.830086210497072,-5.4627148139194,5.4627148139194
8.849482101168146,-6.852407321225618,6.852407321225618
9.02637241056776,-6.070527651071344,6.070527651071344
9.028615712675453,-6.845233388567797,6.845233388567797
9.061561356594861,-7.6181719184018455,7.6181719184018455
9.078729986554318,-5.916541705308811,5.916541705308811
9.13976114169846,-6.404825780824395,6.404825780824395
9.153403997645164,-5.577749046348492,5.577749046348492
9.159850251345386,-6.5068174923559825,6.5068174923559825
9.188902197759077,-6.709579119242451,6.709579119242451
9.20198427463638,-5.814003585296668,5.814003585296668
9.205457654207695,-6.384667817701915,6.384667817701915
9.227002778075642,-4.736639531566864,4.736639531566864
9.29398735739887,-6.906550722715213,6.906550722715213
9.31100011520514,-7.825443517975704,7.825443517975704
9.324531115298075,-6.705389706407593,6.705389706407593
9.355739685023217,-7.590095936966187,7.590095936966187
9.377914379775444,-8.533894377004765,8.533894377004765
9.392771842757984,-6.653632575044267,6.653632575044267
9.398613761160227,-5.601061766674657,5.601061766674657
9.431684531087985,-7.81834519155462,7.81834519155462
9.450148031395734,-7.209028393530486,7.209028393530486
9.46766755484915,-6.909982462585589,6.909982462585589
9.467965023279124,-6.2292388068996125,6.2292388068996125
9.51655491075754,-5.966181255666674,5.966181255666674
9.526480834984039,-5.137739846958566,5.137739846958566
9.535771897876309,-7.1095115413660155,7.1095115413660155
9.599073164790456,-8.486851068337472,8.486851068337472
9.60096869583169,-7.712843942493717,7.712843942493717
9.603105445155759,-7.211589266163507,7.211589266163507
9.615711442612245,-8.9237025671382,8.9237025671382
9.66221205099683,-8.06984361024856,8.06984361024856
9.66930715424148,-9.314787732593155,9.314787732593155
9.695811703805061,-8.749934803660757,8.749934803660757
9.723164636251195,-6.408428295406485,6.408428295406485
9.723378879616249,-9.080586624855659,9.080586624855659
9.744008444699421,-7.686530022451798,7.686530022451798
9.79589447809487,-7.767919282233346,7.767919282233346
9.8312391013685,-9.694281692216599,9.694281692216599
9.86463368887372,-7.803027427158589,7.803027427158589
9.870549242202237,-8.974263616856883,8.974263616856883
9.873518877129484,-8.325307700167638,8.325307700167638
9.903380044778114,-7.033647802679254,7.033647802679254
9.923311039842288,-8.383305064300904,8.383305064300904
9.955410905283646,-9.252060077403081,9.252060077403081
10.001709288618652,-7.532851665133669,7.532851665133669
10.022368106347475,-8.823200403065655,8.823200403065655
10.067045386863734,-9.745554358933934,9.745554358933934
10.069709320633972,-7.526977209501906,7.526977209501906
10.098117956722955,-8.13369032738625,8.13369032738625
10.10129148187426,-8.73112830916482,8.73112830916482
10.188574486497991,-9.040287224727109,9.040287224727109
10.288743605203422,-9.234601648301279,9.234601648301279
10.352145641062542,-10.677510647174016,10.677510647174016
10.371780658677707,-10.56417222932987,10.56417222932987
10.38800087801588,-10.484006865705242,10.484006865705242
10.405603433737795,-10.529292120103563,10.529292120103563
10.405883033743407,-10.000299078558236,10.000299078558236
10.427792833661947,-8.601656612070427,8.601656612070427
10.4746456626573,-9.50809089098482,9.50809089098482
10.48979062445592,-9.587139762428984,9.587139762428984
10.498004761583504,-9.051270649749092,9.051270649749092
10.514851498591472,-9.815134288285618,9.815134288285618
10.5179564719217,-7.882389831044592,7.882389831044592
10.56467157071022,-11.841195366540813,11.841195366540813
10.569070967104304,-9.321549288533243,9.321549288533243
10.579657363684618,-11.406517901401985,11.406517901401985
10.641411720548373,-13.710365147883136,13.710365147883136
10.666986679556157,-7.887962224554151,7.887962224554151
10.687642380475058,-8.595508772077554,8.595508772077554
10.713696157300753,-10.399832985645888,10.399832985645888
10.75305614541681,-8.011090138320556,8.011090138320556
10.754489038255976,-10.039213074783014,10.039213074783014
10.758196490339058,-9.024357080687478,9.024357080687478
10.800644628142066,-10.63038906337723,10.63038906337723
10.801158432468627,-11.983292344653679,11.983292344653679
10.826920760380709,-10.997208912320882,10.997208912320882
10.837470200894202,-10.368065847915098,10.368065847915098
10.846403376955553,-10.377160187154715,10.377160187154715
10.892405272166513,-11.97159843874586,11.97159843874586
10.941026478688986,-11.83969400075137,11.83969400075137
10.971936754223112,-11.881602573689507,11.881602573689507
10.974836995182269,-12.398439771755097,12.398439771755097
10.986945680670674,-12.84159048982172,12.84159048982172
11.006554062888487,-12.788495017347206,12.788495017347206
11.033950567752337,-12.54717885122772,12.54717885122772
11.046897851806055,-10.414667670723798,10.414667670723798
11.065922908584046,-9.845391252156668,9.845391252156668
11.07403924579167,-13.493966022629921,13.493966022629921
11.137435045591527,-12.386252936805272,12.386252936805272
11.158014325849868,-10.999127702176214,10.999127702176214
11.164554951888512,-11.381168391023937,11.381168391023937
11.197793942252623,-10.067384749955455,10.067384749955455
11.212595042002778,-11.28800481884812,11.28800481884812
11.226218311810111,-10.774270161235718,10.774270161235718
11.238674604119781,-12.994384496676243,12.994384496676243
11.284608672559324,-12.696057587389713,12.696057587389713
11.342976515727145,-11.9823378158075,11.9823378158075
11.366149702948835,-10.899699972163878,10.899699972163878
11.373034332015287,-10.801926522896911,10.801926522896911
11.381296266169024,-12.3872843588321,12.3872843588321
11.551114799839084,-12.253577395705292,12.253577395705292
11.579860637581309,-13.571487482781043,13.571487482781043
11.636240614333301,-14.383161372061346,14.383161372061346
11.651356616130201,-14.379049728393943,14.379049728393943
11.664831330801096,-12.753452557058868,12.753452557058868
11.666683469564813,-10.945841622737522,10.945841622737522
11.67567556944963,-14.192493934235328,14.192493934235328
11.735715639784077,-12.624336496614973,12.624336496614973
11.747307050678222,-12.19179376617257,12.19179376617257
11.750204710891953,-14.18761068258114,14.18761068258114
11.774123594704145,-12.18703068380712,12.18703068380712
11.803575042346019,-14.835601754269158,14.835601754269158
11.808910165767756,-10.993621222434149,10.993621222434149
11.813610818910533,-12.087025912049915,12.087025912049915
11.818343026215297,-15.640467584027972,15.640467584027972
11.842605525521844,-12.296012596386122,12.296012596386122
11.904909061321302,-16.129929249213628,16.129929249213628
11.907319737670992,-11.323248283572184,11.323248283572184
11.935359597952088,-10.280716517993538,10.280716517993538
11.959724759752351,-13.201328155945896,13.201328155945896
11.979631455849585,-9.973924862929469,9.973924862929469
11.999838069920575,-11.639700482786795,11.639700482786795
12.003243700146799,-15.60865247246724,15.60865247246724
12.071834956632646,-13.534035268137432,13.534035268137432
12.116206233753967,-11.936883429882055,11.936883429882055
12.118069622885109,-14.160491897120423,14.160491897120423
12.138044512678551,-14.630834242144168,14.630834242144168
12.169604725196148,-13.078051762000436,13.078051762000436
12.183841848501334,-14.338730462956347,14.338730462956347
12.242658722515372,-13.166876767816202,13.166876767816202
12.280366836123058,-15.533490943351172,15.533490943351172
12.281661457449392,-15.440963814887235,15.440963814887235
12.289729246160721,-15.894412703013607,15.894412703013607
12.29790122551724,-13.025291440680908,13.025291440680908
12.316839390214845,-16.480424716647068,16.480424716647068
12.358179918729105,-16.04916731294336,16.04916731294336
12.372089431699612,-15.526625772727591,15.526625772727591
12.392717611857448,-13.312061233768285,13.312061233768285
12.404320848980813,-16.162560096865626,16.162560096865626
12.408681180916897,-11.887949707670339,11.887949707670339
12.45072733500157,-12.7739362791006,12.7739362791006
12.45559102664754,-14.906081155563067,14.906081155563067
12.49220783972713,-12.564778455839944,12.564778455839944
12.502171958254914,-15.497616805866837,15.497616805866837
12.521938302955917,-15.19659731140029,15.19659731140029
12.560556395131837,-13.87053801026025,13.87053801026025
12.634181449174715,-12.719720366519235,12.719720366519235
12.661301050463788,-15.284859371492496,15.284859371492496
12.66358492510681,-14.583984448451886,14.583984448451886
12.676359343396602,-13.117246444889231,13.117246444889231
12.813485994474746,-14.621009843577951,14.621009843577951
12.884480350650723,-17.244405414223394,17.244405414223394
12.89710979852261,-16.124006627000675,16.124006627000675
12.905574105467682,-13.279670298229671,13.279670298229671
12.956579780976682,-14.634842116178879,14.634842116178879
12.957882002924485,-14.344580881572034,14.344580881572034
12.97114678866463,-16.102584962378224,16.102584962378224
12.99920549783672,-16.630946771721213,16.630946771721213
13.019968438699141,-15.542121410846566,15.542121410846566
13.02749272100742,-17.34470858119785,17.34470858119785
13.058150670716762,-14.31249287374213,14.31249287374213
13.05845656495237,-13.970406663055305,13.970406663055305
13.072014481720375,-17.626262852255735,17.626262852255735
13.0945263880405,-17.456381772690317,17.456381772690317
13.099863859613812,-13.240955064892734,13.240955064892734
13.126997094866923,-14.199793237364513,14.199793237364513
13.16840640209423,-18.608268745375472,18.608268745375472
13.187206289460184,-14.891036465354249,14.891036465354249
13.203732516348019,-12.152920353525074,12.152920353525074
13.20532896782497,-17.59543978590653,17.59543978590653
13.205753362203954,-14.855260225538215,14.855260225538215
13.20620676628236,-11.983816765843379,11.983816765843379
13.241479649502091,-13.251370619970553,13.251370619970553
13.30619971237109,-14.76536252947517,14.76536252947517
13.335062546668116,-16.135638358006986,16.135638358006986
13.40921848538951,-15.83612992448215,15.83612992448215
13.475278424836155,-16.005356641534608,16.005356641534608
13.477923429251959,-13.62404113881361,13.62404113881361
13.53856482225023,-14.859067087747842,14.859067087747842
13.548904599228425,-14.486464251573347,14.486464251573347
13.559639534638016,-18.745838001058395,18.745838001058395
13.57290442943296,-17.903151976116597,17.903151976116597
13.585896677063847,-18.05740587809869,18.05740587809869
13.591386160675672,-17.229097002168142,17.229097002168142
13.627420897865028,-15.349099449782495,15.349099449782495
13.638914068075191,-15.331708761297225,15.331708761297225
13.671206652370103,-18.738318498152044,18.738318498152044
13.675236358193029,-13.978710820979032,13.978710820979032
13.710228295646889,-18.27441887556077,18.27441887556077
13.719735243950504,-16.959984981847914,16.959984981847914
13.729414156787536,-18.620770242590435,18.620770242590435
13.746627101406563,-16.87306939978128,16.87306939978128
13.751439453249748,-13.41293194685753,13.41293194685753
13.786621737201639,-13.899631863720607,13.899631863720607
13.805202001792052,-16.988219887009556,16.988219887009556
13.902213195400595,-14.010770431014395,14.010770431014395
13.908517748260895,-15.762423209755255,15.762423209755255
13.941305834758554,-16.87048223424997,16.87048223424997
13.979684354777916,-14.080160010324137,14.080160010324137
13.98419333448648,-15.86719533642564,15.86719533642564
14.075857189110405,-15.88616338053777,15.88616338053777
14.132720086968144,-18.588161071918346,18.588161071918346
14.14286298091502,-17.566891594800087,17.566891594800087
14.144464741370548,-14.300237738609058,14.300237738609058
14.177443922169285,-16.38946606031304,16.38946606031304
14.250932675047874,-15.815389605578204,15.815389605578204
14.251410399668817,-18.647871131591042,18.647871131591042
14.292629826720061,-16.903341108661106,16.903341108661106
14.30269052252299,-14.950417158212048,14.950417158212048
14.322735426223808,-17.915193938732436,17.915193938732436
14.325685937225453,-18.817035913416884,18.817035913416884
14.342789535200595,-15.177480953764832,15.177480953764832
14.346674452062857,-15.746979400967406,15.746979400967406
14.36243293974795,-17.469920519125093,17.469920519125093
14.39081755345987,-14.283510386913584,14.283510386913584
14.407414235503142,-18.421416783008144,18.421416783008144
14.43190374286716,-20.243231926626944,20.243231926626944
14.432782076715135,-13.003252696384694,13.003252696384694
14.438848065189042,-18.678279733730317,18.678279733730317
14.451781964655552,-15.884579049732269,15.884579049732269
14.47210543474395,-12.804631746982944,12.804631746982944
14.48312122908361,-14.506853471521977,14.506853471521977
14.531807053398524,-15.959428954923487,15.959428954923487
14.532080580657684,-16.923342659462485,16.923342659462485
14.540564468109533,-15.554634751697728,15.554634751697728
14.70036734789391,-16.657588240191174,16.657588240191174
14.766715001170978,-16.60862283788855,16.60862283788855
14.799907972939614,-15.389246719682678,15.389246719682678
14.802439679061191,-19.850006703754474,19.850006703754474
14.83964062474995,-14.408498012094297,14.408498012094297
14.856079612705194,-18.849548774657052,18.849548774657052
14.862124183872607,-15.99515267552847,15.99515267552847
14.891426518004636,-19.277000999152744,19.277000999152744
14.899745381384491,-14.872671871797314,14.872671871797314
14.901110863901954,-18.02062990752362,18.02062990752362
14.907524919304313,-15.614635061695889,15.614635061695889
14.937298529646093,-17.61323215824157,17.61323215824157
14.938092455759389,-19.407553926773407,19.407553926773407
15.03516941363501,-16.080391648287907,16.080391648287907
15.03766317616559,-17.963487361417737,17.963487361417737
15.048367159594166,-18.982931881230805,18.982931881230805
15.081035634676144,-14.407034238016696,14.407034238016696
15.088465700628188,-17.85764447074796,17.85764447074796
15.094197725582596,-14.045583224336566,14.045583224336566
15.100648394845965,-19.6030398393847,19.6030398393847
15.170244941626475,-14.457959555992575,14.457959555992575
15.22131061905332,-17.858988037862783,17.858988037862783
15.256479101389953,-16.237713442140443,16.237713442140443
